903.7278729725814, 478.39300301724717
828.9246034098846, 678.4482588244596
801.0908286888812, 814.1379105893515
772.3872485078463, 963.7444497147452
607.1242111018881, 1287.3120808464105
538.4095797594109, 1310.796828267257
401.8501225344876, 1377.7718486896717
474.04397571709035, 1347.3286575885743
1087.256825039198, 439.251757315836
1028.979859217097, 461.86669927665133
979.4009479953096, 499.26833405799977
938.5200913738357, 553.196272579944
861.1074054310449, 755.8609447672504
344.44296217241794, 1456.054340092494
832.4038252500101, 888.9411801520483
801.0908286888812, 1046.3759684177242
1102.043517859731, 514.0550268785329
971.5726988550274, 618.4316820822959
939.3898968338672, 682.7972861246163
914.1655384929577, 751.5119174670937
875.0242927915466, 893.2902074522051
845.4509071504804, 1029.8496646771284
794.1323850086303, 1247.301029684968
732.3761973464038, 1379.5114596097344
608.8638220219509, 1449.9657018722746
531.45113607916, 1464.7523946928077
460.99689381661995, 1487.367336653623
1086.3870195791667, 615.8222657022018
974.1821152351215, 744.5534737868428
951.5671732743061, 805.4398559890379
915.035343952989, 941.9993132139612
881.9827364717975, 1082.9077977390414
777.6060812680345, 1406.4754288707065
734.9856137264978, 1454.3147291724313
675.8388424443655, 1492.5861694138111
601.9053783417, 1505.6332513142816
523.6228869388777, 1518.6803332147517
440.99136823589873, 1537.8160533354417
630.6089585227348, 1548.253718855818
996.7970571959368, 849.7999344506372
1095.0850741794802, 725.417753666153
1052.4646066379437, 535.8001633793168
1006.3649172562817, 574.0716036206966
893.2902074522051, 822.8359651896651
859.3677945109821, 964.6142551747765
829.794408869916, 1100.3039069396684
813.2681051293201, 1180.3260092625535
767.1684157476582, 1319.4948828675708
681.927480664585, 1428.2205653714905
817.6171324294769, 963.7444497147452
847.1905180705431, 815.0077160493829
880.2431255517347, 685.4067025047104
904.5976784326127, 618.4316820822959
550.5868561998499, 1555.212162536069
481.0024193973412, 1567.389438976508
412.2877880548639, 1579.5667154169469
355.7504331528256, 1548.253718855818
339.2241294122298, 1392.5585415102048
675.8388424443655, 1249.0406406050308
709.7612553855885, 1186.4146474827728
736.7252246465606, 1110.7415724600448
755.8609447672504, 1035.938302897348
787.1739413283794, 888.9411801520483
813.2681051293201, 754.9911393072191
846.3207126105118, 607.1242111018881
868.9356545713271, 542.7586070595677
949.8275623542435, 430.55370271552243
1007.2347227163131, 393.152067934174
1068.9909103785394, 371.40693143339007
784.5645249482853, 1123.788654360515
505.35697227821925, 1410.8244561708634
429.68389725549105, 1443.0072581920238
378.36537511364094, 1502.154029474156
709.7612553855885, 1527.3783878150655
709.7612553855885, 1527.3783878150655
1023.7610264569089, 796.7418013887243
1055.9438284780692, 755.8609447672504
342.7033512523552, 1583.9157427171037
1001.1460844960935, 694.1047571050241
1037.6779138174106, 648.8748731833934
929.8220367735222, 881.1129310117661
899.3788456724246, 1005.4951117962504
863.716821811139, 1154.2318454616127
846.3207126105118, 1221.2068658840271
829.794408869916, 1281.223442626191
804.5700505290066, 1354.2871012688252
774.126859427909, 1493.4559748738425
825.4453815697592, 1443.877063652055
864.5866272711703, 1380.3812650697657
885.4619583119229, 1320.3646883276022
900.248651132456, 1260.3481115854383
915.035343952989, 1190.7636747829297
927.2126203934281, 1122.9188489004837
938.5200913738357, 1069.860715838571
953.3067841943689, 996.7970571959368
973.3123097750901, 918.5145657931145
584.6762717893988, 1384.2849519743863
664.3365350409107, 1364.7456421202419
709.4272500889364, 1315.1458555674137
739.4877267876201, 1261.036997509783
765.0391319815013, 1191.8979011028105
287.0358018103483, 1611.5755563461007
287.0358018103483, 1561.4747618482945
287.0358018103483, 1516.5928001106765
287.0358018103483, 1479.0172042373217
288.0795683623859, 1442.4853749160047
289.12333491442354, 1410.1286118028381
287.0358018103483, 1380.9031483457845
288.0795683623859, 1352.7214514407685
288.0795683623859, 1329.7585872959407
287.0358018103483, 1304.7081900470375
288.0795683623859, 1280.7015593501721
287.0358018103483, 1259.8262283094195
288.0795683623859, 1241.0384303727421
288.0795683623859, 1221.2068658840271
287.0358018103483, 1138.7493082730543
288.0795683623859, 1070.9044823906083
288.0795683623859, 1013.4973220285387
287.0358018103483, 965.4840606348077
288.0795683623859, 920.6020988971896
288.0795683623859, 881.9827364717974
288.0795683623859, 815.1816771413891
287.0358018103483, 783.8686805802602
288.0795683623859, 1202.4190679473497
288.0795683623859, 1184.6750365627101
288.0795683623859, 1169.0185382821458
287.0358018103483, 1153.3620400015811
287.0358018103483, 1124.1365765445275
287.0358018103483, 1110.5676113680383
287.0358018103483, 1096.9986461915491
287.0358018103483, 1083.42968101506
287.0358018103483, 1059.4230503181946
288.0795683623859, 1046.897851693743
288.0795683623859, 1036.4601861733665
288.0795683623859, 1024.9787541009528
288.0795683623859, 756.7307502272818
288.0795683623859, 845.4509071504804
287.0358018103483, 1649.1511522194555
298.5172338827622, 1648.107385667418
309.99866595517614, 1648.107385667418
321.48009802759003, 1648.107385667418
334.00529665204164, 1648.107385667418
345.48672872445553, 1648.107385667418
355.92439424483183, 1648.107385667418
367.4058263172458, 1648.107385667418
378.88725838965973, 1648.107385667418
390.36869046207363, 1648.107385667418
401.8501225344876, 1648.107385667418
413.3315546069015, 1648.107385667418
425.8567532313531, 1648.107385667418
436.2944187517294, 1649.1511522194555
447.7758508241433, 1648.107385667418
459.25728289655723, 1648.107385667418
470.7387149689711, 1649.1511522194555
481.6982637653663, 1648.107385667418
493.701579113799, 1648.107385667418
538.5835408514171, 1648.107385667418
571.9840705166213, 1648.6292689434354
561.546404996245, 1649.1511522194555
550.0649729238311, 1649.1511522194555
